lc_group,bin,x_mean,y_mean,y_sd,y_se,n,variable,bs_id
Non-wetland,4,0.868294807509804,1.51683639413333,1.86184147797567,0.0824437263705614,510,wet_sev_z,b22
Non-wetland,5,1.06974878198601,1.50081251534825,1.93339954062917,0.072305043239799,715,wet_sev_z,b22
Non-wetland,6,1.28360337905918,1.63260994389074,2.40536396253248,0.0936996767698956,659,wet_sev_z,b22
Non-wetland,7,1.48395807890295,1.7435420296403,2.35808775519038,0.0765871298663101,948,wet_sev_z,b22
Non-wetland,8,1.68778735487945,1.68339180378531,2.31193614346491,0.0783369677631389,871,wet_sev_z,b22
Non-wetland,9,1.89242723710407,1.86874244165008,2.75435705371885,0.106970364084706,663,wet_sev_z,b22
Non-wetland,10,2.10069846800643,1.86573880675402,2.39975826111642,0.0962215399255985,622,wet_sev_z,b22
Non-wetland,11,2.30242324549451,1.67656366449011,2.25966948430164,0.105934939377167,455,wet_sev_z,b22
Non-wetland,12,2.51533760380228,1.81617012420152,2.45273552947543,0.151242151888285,263,wet_sev_z,b22
Non-wetland,13,2.71907273992395,1.92987486644487,2.6785145950838,0.165164285491184,263,wet_sev_z,b22
Non-wetland,14,2.9228165248366,2.12887225079739,2.22097730185461,0.179555372698939,153,wet_sev_z,b22
Non-wetland,15,3.14077814939759,2.09379727216867,2.32753669644163,0.255480343083764,83,wet_sev_z,b22
Wetland,1,822.593297059749,4.64370698462736,5.07306824041935,0.142241770251795,1272,ppt,b23
Wetland,2,887.765237889381,4.52324954861417,4.98997367358512,0.104964885116663,2260,ppt,b23
Wetland,3,970.12661925,4.18574116215119,4.50472245296287,0.155427690959294,840,ppt,b23
Wetland,4,1046.00748069841,3.31969917606349,4.50999676162827,0.254109530126797,315,ppt,b23
Wetland,5,1145.29097718833,1.70801135069761,2.80265644649787,0.144344150690117,377,ppt,b23
Wetland,6,1225.39200427263,1.62979457704578,2.39454765922073,0.0763742091898758,983,ppt,b23
Wetland,7,1295.42978386606,2.12778153536377,2.47453634494287,0.0965408575302111,657,ppt,b23
Wetland,8,1362.19247799043,2.29292439444019,3.23111073861277,0.223500603225145,209,ppt,b23
Wetland,9,1452.554845,1.6785101159,1.93285708846972,0.432199984061063,20,ppt,b23
Wetland,10,1536.93345454545,1.39669420545455,1.20634167154427,0.363725699407499,11,ppt,b23
Wetland,11,1609.91811333333,1.831313142,3.56737344655845,0.921091863214896,15,ppt,b23
Wetland,12,1707.96424545455,0.958014002727273,0.780748887418552,0.235404646823161,11,ppt,b23
Wetland,13,1771.42669333333,1.2969696798,1.68832878529489,0.435924617891313,15,ppt,b23
Wetland,14,1853.60987692308,0.901709400769231,0.865813971840298,0.240133590037179,13,ppt,b23
Wetland,15,1952.01375416667,0.57965594175,0.601716708791481,0.122824908853832,24,ppt,b23
Non-wetland,1,823.01570699905,2.51421932724501,2.84093997078461,0.0875483310699066,1053,ppt,b23
Non-wetland,2,892.436286472492,2.05812809740777,2.79829173244962,0.0649887411205645,1854,ppt,b23
Non-wetland,3,968.32043308,1.5360710388784,2.07440508362861,0.0586730360624656,1250,ppt,b23
Non-wetland,4,1048.69938581683,1.50729599049505,2.25228587615562,0.112055410487977,404,ppt,b23
Non-wetland,5,1143.18710358852,1.20556741927273,1.4282214045007,0.0698565923408687,418,ppt,b23
Non-wetland,6,1222.30017505495,1.21628587453626,1.57855640616001,0.0523286353165989,910,ppt,b23
Non-wetland,7,1292.08244720965,1.54766998349623,1.76879972391596,0.068694489047726,663,ppt,b23
Non-wetland,8,1361.50124495798,1.61946172442437,1.54767509767242,0.100320876116023,238,ppt,b23
Non-wetland,9,1448.47055,1.587979786,1.47948569437229,0.270115896104632,30,ppt,b23
Non-wetland,10,1537.61015714286,1.19227994857143,1.70901349538533,0.456753069221776,14,ppt,b23
Non-wetland,11,1628.84849047619,0.724386723619048,0.675566787640777,0.147420759112477,21,ppt,b23
Non-wetland,12,1692.76688,0.877272724,0.838332109776023,0.216456419983564,15,ppt,b23
Non-wetland,13,1794.11992105263,0.948520291421053,1.24068936743458,0.284633661735406,19,ppt,b23
Non-wetland,14,1856.40356,0.606902354333333,0.247448365149522,0.0638908931513566,15,ppt,b23
Non-wetland,15,1950.41966111111,0.771464642222222,0.651231388337053,0.153496710271553,18,ppt,b23
Wetland,1,0.200399027854369,2.25304133247573,3.62296745878052,0.356981591097293,103,wet_sev_z,b23
Wetland,2,0.405872525364238,3.11329593397351,3.84006689018044,0.31250021161381,151,wet_sev_z,b23
Wetland,3,0.638512776035242,2.62698181128634,3.38292759959634,0.224532790930703,227,wet_sev_z,b23
Wetland,4,0.819698456471631,2.22940699565071,2.95140614811516,0.124276617874136,564,wet_sev_z,b23
Wetland,5,1.02362922322206,2.25444833776198,3.29818419894975,0.12565081091964,689,wet_sev_z,b23
Wetland,6,1.22552063764405,3.09553370568246,4.00314050683822,0.143243629562913,781,wet_sev_z,b23
Wetland,7,1.43089839208417,3.17272716335571,3.68260200671529,0.116570729644638,998,wet_sev_z,b23
Wetland,8,1.63090751964736,3.34180043864862,4.01521562145356,0.142494670397328,794,wet_sev_z,b23
Wetland,9,1.82813031413374,3.78116738863526,4.26212682500317,0.166155002670638,658,wet_sev_z,b23
Wetland,10,2.04495055264901,4.77608793942881,5.28751051212607,0.215145751519969,604,wet_sev_z,b23
Wetland,11,2.24395627284483,4.60970939259914,5.40152224728698,0.250759375095206,464,wet_sev_z,b23
Wetland,12,2.45613089102564,4.72100262304487,5.75350833177984,0.325728267491695,312,wet_sev_z,b23
Wetland,13,2.67097818973607,3.97061305168622,4.65000624951325,0.251811956329472,341,wet_sev_z,b23
Wetland,14,2.86373123108808,4.76319515170984,4.91537019409822,0.353816088647257,193,wet_sev_z,b23
Wetland,15,3.07712604957983,5.00382183037815,5.11355743144768,0.468759041187553,119,wet_sev_z,b23
Non-wetland,1,0.200642470721649,1.6009888117732,1.78355017803925,0.12805144016274,194,wet_sev_z,b23
Non-wetland,2,0.403657368407643,1.88887138320382,2.64868762420485,0.21138828539296,157,wet_sev_z,b23
Non-wetland,3,0.613044299867257,1.70591332566814,1.82954245976043,0.121699354134495,226,wet_sev_z,b23
Non-wetland,4,0.82314032073913,1.71629234191304,1.8253744027157,0.0851085203685592,460,wet_sev_z,b23
Non-wetland,5,1.02382749353535,1.46280909185522,1.77914815874292,0.0729993331776004,594,wet_sev_z,b23
Non-wetland,6,1.22687307664756,1.64461576191261,2.3756113193824,0.0899182145172706,698,wet_sev_z,b23
Non-wetland,7,1.43674038324022,1.64828828726034,2.23347230420942,0.0746567454859858,895,wet_sev_z,b23
Non-wetland,8,1.63453696101322,1.66903000811013,2.33936077181804,0.0776344139249068,908,wet_sev_z,b23
Non-wetland,9,1.83990050630872,1.75970875892081,2.46075417223865,0.0901550573029706,745,wet_sev_z,b23
Non-wetland,10,2.04871107055215,1.93805628944018,2.79141060571619,0.109320076356721,652,wet_sev_z,b23
Non-wetland,11,2.25416198888889,1.99431636235028,2.70981300417856,0.117595867991894,531,wet_sev_z,b23
Non-wetland,12,2.45221275411765,1.77784892621471,2.28672952301715,0.124015320583887,340,wet_sev_z,b23
Non-wetland,13,2.6624294486692,1.68690317760456,1.95787900134098,0.120727991151588,263,wet_sev_z,b23
Non-wetland,14,2.8581714374359,2.0011987028718,2.39952134765251,0.171833292762911,195,wet_sev_z,b23
Non-wetland,15,3.06985957954545,2.07894762727273,2.29245970846528,0.244377026030585,88,wet_sev_z,b23
Wetland,1,822.671833267925,4.48298743089811,4.70322701534545,0.129207583041312,1325,ppt,b24
Wetland,2,887.800156098697,4.31589767110569,4.69741662861213,0.101354244868523,2148,ppt,b24
Wetland,3,970.435749929577,4.46862510268193,5.08772523374479,0.174302594443329,852,ppt,b24
Wetland,4,1044.40849353125,2.8645935740625,3.59956790826723,0.201221963312806,320,ppt,b24
Wetland,5,1146.25977551622,1.72615817781416,2.47022790414302,0.134164363362557,339,ppt,b24
Wetland,6,1225.25516741117,1.38962439951066,1.91134229832927,0.0609004295233168,985,ppt,b24
Wetland,7,1296.47221605114,2.38229028433807,3.23167015692316,0.121798151780717,704,ppt,b24
Wetland,8,1360.86287653061,2.53185036521429,3.05028171778622,0.217877265556158,196,ppt,b24
Wetland,9,1460.241588,1.30225589644,1.86769538451817,0.373539076903634,25,ppt,b24
Wetland,10,1536.19890769231,1.84265731769231,1.48671270586138,0.412339914835925,13,ppt,b24
Wetland,11,1621.35618636364,1.73829202363636,3.37238041605187,0.71899392052589,22,ppt,b24
Wetland,12,1701.69493076923,0.558008660769231,0.37586095089039,0.10424507160615,13,ppt,b24
Wetland,13,1781.79621666667,1.66533389883333,1.7470229797957,0.504322093832755,12,ppt,b24
Wetland,14,1850.466,1.44949494166667,1.33063315113149,0.543228709183973,6,ppt,b24
Wetland,15,1959.67129285714,2.17893216257143,3.81714397931228,1.02017464046953,14,ppt,b24
Non-wetland,1,823.225389616123,2.52626152606046,2.90727822843255,0.0900643121547795,1042,ppt,b24
Non-wetland,2,893.597910928382,2.14688480503554,2.75931196821391,0.0635543274688288,1885,ppt,b24
Non-wetland,3,967.607930406091,1.45165720780203,1.90849155111635,0.0555113134662044,1182,ppt,b24
Non-wetland,4,1049.84193167082,1.50328140174813,1.95571233678853,0.09766361352699,401,ppt,b24
Non-wetland,5,1146.97771238739,1.33220085967793,1.91744134702666,0.0909977392958398,444,ppt,b24
Non-wetland,6,1223.33205159166,1.06617149510867,1.23767126185302,0.041005878302291,911,ppt,b24
Non-wetland,7,1293.61825384615,1.63695452678308,2.02509270480343,0.0794306709125161,650,ppt,b24
Non-wetland,8,1361.43185852713,1.71059283153488,1.69078389050666,0.105263607166894,258,ppt,b24
Non-wetland,9,1446.64531025641,1.55341880794872,1.22663009629448,0.196418012721391,39,ppt,b24
Non-wetland,10,1534.50221666667,1.17171717166667,1.03631334781786,0.299157895163722,12,ppt,b24
Non-wetland,11,1629.56813636364,0.78030303,1.00372624626427,0.213995154728471,22,ppt,b24
Non-wetland,12,1692.72874,0.545757586066667,0.446007190998239,0.115158561534995,15,ppt,b24
Non-wetland,13,1777.71867647059,1.00415924529412,0.859945795177494,0.20856749093074,17,ppt,b24
Non-wetland,14,1851.42194285714,0.915476181142857,1.22659712313298,0.327821870454726,14,ppt,b24
Non-wetland,15,1949.84988333333,0.925715498833333,0.616751694782249,0.178040878502845,12,ppt,b24
Wetland,1,0.223446849560976,2.99106230507317,3.94713657099714,0.435888315161051,82,wet_sev_z,b24
Wetland,2,0.436601682738854,2.88450965793631,3.45130951271349,0.275444485633498,157,wet_sev_z,b24
Wetland,3,0.654054681054422,2.81322558427891,3.28119920839706,0.191363423928497,294,wet_sev_z,b24
Wetland,4,0.840390263685185,2.32221359421296,3.16424112386962,0.136167257512574,540,wet_sev_z,b24
Wetland,5,1.05162263503968,2.3532702720291,3.02033391613375,0.10984848249782,756,wet_sev_z,b24
Wetland,6,1.24422871237113,2.78430229396134,3.66136760110745,0.131435437045688,776,wet_sev_z,b24
Wetland,7,1.44984840639413,3.03401758618553,3.51589941461153,0.113831446496079,954,wet_sev_z,b24
Wetland,8,1.65011294967658,3.13544557123933,4.04240655785471,0.145395258125444,773,wet_sev_z,b24
Wetland,9,1.85362214793893,3.67885273470534,4.03388777457171,0.157617037953356,655,wet_sev_z,b24
Wetland,10,2.07057416520076,4.68892770215487,5.2175451668444,0.228147320691986,523,wet_sev_z,b24
Wetland,11,2.26805729439834,4.57122678917013,4.84828591508273,0.220833372128448,482,wet_sev_z,b24
Wetland,12,2.47041288852941,4.62394138486765,6.15810505827037,0.333970137396493,340,wet_sev_z,b24
Wetland,13,2.67827680725552,4.67623707350158,5.05189069682188,0.283742450045531,317,wet_sev_z,b24
Wetland,14,2.87309088481675,4.6325632060733,5.08543875836291,0.367969434232123,191,wet_sev_z,b24
Wetland,15,3.08843392857143,5.05928075246032,5.29570308023655,0.471778727341157,126,wet_sev_z,b24
Non-wetland,1,0.226525298329545,1.72355689625,2.11437670075227,0.159377140496928,176,wet_sev_z,b24
Non-wetland,2,0.424900653654822,1.77062567384772,2.09198494001353,0.149047755595098,197,wet_sev_z,b24
Non-wetland,3,0.650286716707317,2.02310104965447,2.14954893014647,0.13705023414516,246,wet_sev_z,b24
Non-wetland,4,0.839024415938776,1.6665527131551,1.96204164911534,0.0886360067902481,490,wet_sev_z,b24
Non-wetland,5,1.044148129125,1.44508064404375,1.889511147122,0.0746894861147878,640,wet_sev_z,b24
Non-wetland,6,1.25124027752489,1.64312549542247,2.54548664858066,0.0960048472438424,703,wet_sev_z,b24
Non-wetland,7,1.44884465571273,1.57772590332209,2.03125283403983,0.0670048483441803,919,wet_sev_z,b24
Non-wetland,8,1.65864196021622,1.75487069162487,2.36406533035546,0.0777299892468284,925,wet_sev_z,b24
Non-wetland,9,1.85321237184595,1.77762387269854,2.34565899863804,0.0854805658729182,753,wet_sev_z,b24
Non-wetland,10,2.06415725294118,1.87301020408987,2.22582566352144,0.0899736697540139,612,wet_sev_z,b24
Non-wetland,11,2.26329598552632,1.96276264080263,2.89861066329243,0.135739881026955,456,wet_sev_z,b24
Non-wetland,12,2.47798213279221,1.79144988701623,2.51631201825205,0.143380184076159,308,wet_sev_z,b24
Non-wetland,13,2.68502987909836,2.25300830836066,2.75388264754744,0.176299270946659,244,wet_sev_z,b24
Non-wetland,14,2.88165866907895,2.12854329190789,2.1705403127403,0.17605406707717,152,wet_sev_z,b24
Non-wetland,15,3.08117997252747,2.05663778153846,2.37249664354113,0.248705225659781,91,wet_sev_z,b24
